MUN,ZONA,SECAO,ESTADO,MUNICIPIO,LOCAL,URNA,SERIEFC,DHCARGA,CODCARGA,DHABERTURA,DHENCERRAMENTO,ELAPTOS,ELCOMPARECIMENTO,LULA,BOLSONARO
16853,32,144,RN,GROSSOS,1120,1245236,B3F80CF7,20220921T141700,222565033575195397321335,20221002T080001,20221002T185524,398,370,288,54
16853,32,65,RN,GROSSOS,1112,1272748,B3F80CF7,20220921T113000,192262160272524924663856,20221002T080516,20221002T193413,392,350,280,41
16918,54,70,RN,IPANGUAÇU,1015,1612995,14923D12,20220920T151100,182997670597752886838039,20221002T080001,20221002T192033,394,338,265,44
16918,54,71,RN,IPANGUAÇU,1015,1612977,14923D12,20220920T151700,566735163935551793247094,20221002T080001,20221002T183430,395,329,258,51
16918,54,72,RN,IPANGUAÇU,1015,1617898,14923D12,20220920T152300,980977695077786439445439,20221002T080001,20221002T193119,396,326,270,36
16918,54,73,RN,IPANGUAÇU,1015,1611877,14923D12,20220920T153000,435422251022111240007108,20221002T081252,20221002T204520,396,328,258,44
16918,54,74,RN,IPANGUAÇU,1015,1609559,14923D12,20220920T153700,203199132399372586272063,20221002T080001,20221002T184800,395,328,254,53
16918,54,75,RN,IPANGUAÇU,1015,1606686,14923D12,20220920T154300,021381069181003435976615,20221002T080001,20221002T210209,422,336,259,61
16918,54,77,RN,IPANGUAÇU,1015,1603664,14923D12,20220920T155500,263705524805470609876821,20221002T080001,20221002T190239,395,332,264,47
16918,54,78,RN,IPANGUAÇU,1015,1608667,14923D12,20220920T160200,152694520994816282947272,20221002T080001,20221002T185404,392,324,257,49
16918,54,79,RN,IPANGUAÇU,1015,1613319,14923D12,20220920T161000,182997662097790731650317,20221002T080001,20221002T192823,396,326,259,50
17736,54,82,,,1090,1610748,98CBAA5F,20220921T101200,071786073433252527703250,20221002T093437,20221002T194818,397,344,265,61
16918,54,83,RN,IPANGUAÇU,1090,1608786,14923D12,20220920T163600,314210204510524461931471,20221002T080001,20221002T181149,398,340,262,62
17051,16,47,RN,JAPI,1023,2064102,AFE52E0F,20220921T135300,448217498993382472023623,20221002T080001,20221002T172943,393,310,255,36
17094,26,53,RN,JARDIM DE PIRANHAS,1040,1792784,1FA3AE26,20220922T160400,829162503095809125164681,20221002T080001,20221002T182501,351,311,256,39
17132,10,145,RN,JOÃO CÂMARA,1414,2054454,82080947,20220921T112800,134520054177932832945775,20221002T080001,20221002T181242,359,302,250,34
17175,42,14,RN,JOSÉ DA PENHA,1066,1792912,0A9FAB55,20220920T132000,374087880422749118008243,20221002T080001,20221002T173537,353,297,260,20
17175,42,42,RN,JOSÉ DA PENHA,1066,1789436,0A9FAB55,20220920T132900,343784847619347971407679,20221002T080001,20221002T173727,354,301,258,24
17213,37,2,RN,MESSIAS TARGINO,1082,1794785,9D536428,20220921T082100,295527510489305620832746,20221002T080001,20221002T212443,446,377,271,77
17213,37,48,RN,MESSIAS TARGINO,1082,1794567,9D536428,20220921T093800,507648660710205812901938,20221002T080448,20221002T222529,445,399,287,91
17213,37,9,RN,MESSIAS TARGINO,1082,1794042,9D536428,20220921T091700,315729308691769002102811,20221002T080058,20221002T205821,448,383,263,90
17418,5,130,RN,MACAÍBA,1384,2057616,FDFA870E,20220920T093700,160171465960709272413514,20221002T080001,20221002T181744,367,309,258,30
17418,5,160,RN,MACAÍBA,1384,2059556,897F9BA5,20220920T094900,321787833028099390261807,20221002T080001,20221002T174914,367,327,272,38
17450,65,86,RN,MARCELINO VIEIRA,1066,1793192,D876CF77,20220921T100100,621959847045641415861044,20221002T080001,20221002T182828,395,336,283,34
17450,65,87,RN,MARCELINO VIEIRA,1066,1784477,D876CF77,20220921T100900,692666021952272417417852,20221002T080001,20221002T172829,388,336,269,40
17450,65,88,RN,MARCELINO VIEIRA,1066,1784117,D876CF77,20220921T101700,278424719010803118288887,20221002T080001,20221002T184149,379,339,273,39
17450,65,89,RN,MARCELINO VIEIRA,1066,1793964,D876CF77,20220921T102400,227919777105638993670607,20221002T080435,20221002T185631,396,342,285,31
17515,39,63,RN,FRUTUOSO GOMES,1023,1789189,9B4D398F,20220926T105700,178237922099518889574449,20221002T080001,20221002T175041,364,313,253,45
17710,42,37,RN,PARANÁ,1040,1795012,13DFCA04,20220922T092500,175167154825662909511510,20221002T080001,20221002T190906,386,302,264,21
17710,42,39,RN,PARANÁ,1040,1795015,13DFCA04,20220922T093900,255975458333117366817432,20221002T080611,20221002T192112,379,309,279,17
17710,42,40,RN,PARANÁ,1040,1842168,13DFCA04,20220922T094700,659915933773461426507119,20221002T080001,20221002T180011,374,288,252,19
17710,42,47,RN,PARANÁ,1040,1795101,13DFCA04,20220922T100200,932743981101115108283315,20221002T080001,20221002T173201,374,314,274,22
17876,40,120,RN,PAU DOS FERROS,1252,1793938,ED824BAB,20220920T142500,036431265574862017005060,20221002T080001,20221002T190003,361,322,251,53
17876,40,139,RN,PAU DOS FERROS,1201,1784503,ED824BAB,20220920T182900,187946476289734211488175,20221002T080001,20221002T184022,384,338,253,71
17612,4,223,RN,NATAL,1996,2062522,4476E543,20220922T083700,822726475909431112221394,20221002T080001,20221002T193836,484,382,262,91
17612,4,286,RN,NATAL,1996,2052001,83D44FB1,20220922T081600,832827238304197682702658,20221002T080001,20221002T192824,482,377,254,91
17612,4,348,RN,NATAL,1996,2051959,D77E8C90,20220922T081600,368180791700720730476586,20221002T080001,20221002T191609,483,391,251,97
17990,41,61,RN,PILÕES,1031,1795078,63B6DF88,20220922T091400,448083979562776939612579,20221002T080001,20221002T173724,382,304,270,20
17990,41,82,RN,PILÕES,1031,1847513,63B6DF88,20220922T092100,791518572497000471808961,20221002T080001,20221002T174729,383,305,254,39
18090,65,62,RN,RAFAEL FERNANDES,1023,1794181,348953F3,20220921T090400,432540074025582088121419,20221002T080001,20221002T170226,357,325,251,57
18090,65,64,RN,RAFAEL FERNANDES,1031,1794136,348953F3,20220921T091000,967893828378923344805143,20221002T080001,20221002T175943,389,327,252,48
18090,65,65,RN,RAFAEL FERNANDES,1031,1791066,348953F3,20220921T091800,674964645349196699772166,20221002T080001,20221002T182102,389,350,276,49
18090,65,66,RN,RAFAEL FERNANDES,1031,1790951,348953F3,20220921T092600,291126371311765566920794,20221002T080001,20221002T185903,387,340,268,44
18090,65,67,RN,RAFAEL FERNANDES,1031,1794113,348953F3,20220921T093300,028499214084371043538378,20221002T080001,20221002T175520,387,327,260,47
18090,65,68,RN,RAFAEL FERNANDES,1031,1789112,348953F3,20220921T094000,624459922544851392512182,20221002T080001,20221002T182124,392,336,280,43
18139,65,39,RN,RIACHO DE SANTANA,1023,1794039,9F078DC9,20220920T154300,263023463313249185595996,20221002T080001,20221002T191948,367,320,259,41
18139,65,40,RN,RIACHO DE SANTANA,1023,1794172,9F078DC9,20220920T155100,232720511810160930877966,20221002T080001,20221002T185444,368,320,257,41
18139,65,41,RN,RIACHO DE SANTANA,1023,1784259,9F078DC9,20220920T155700,252922645712609262749600,20221002T080001,20221002T181945,369,322,273,35
18139,65,42,RN,RIACHO DE SANTANA,1023,1784342,9F078DC9,20220920T160800,697366193456773063383505,20221002T080001,20221002T171527,367,314,271,34
18473,43,114,RN,SÃO MIGUEL,1279,1793670,4EC7525D,20220928T172000,031864630665560833426616,20221002T080001,20221002T182128,382,308,252,21
18813,9,143,RN,TIBAU DO SUL,1147,1059984,68211027,20220923T090100,603759609217722322602498,20221002T080001,20221002T205630,423,353,257,70
18856,14,85,RN,TOUROS,1350,2053729,4A6FBB42,20220920T112200,408891519219690614319931,20221002T080001,20221002T185606,393,342,302,21
19291,55,65,PB,BAÍA DA TRAIÇÃO,1074,2211504,BEE82D33,20220916T081000,809470770382996200403306,20221002T080001,20221002T191608,336,299,268,18
19291,55,66,PB,BAÍA DA TRAIÇÃO,1074,2230837,BEE82D33,20220916T081300,233713314025633144663553,20221002T080001,20221002T192324,335,299,254,31
19291,55,93,PB,BAÍA DA TRAIÇÃO,1074,2209771,BEE82D33,20220916T082900,859975813387768490454387,20221002T080342,20221002T182653,334,291,254,28
19755,68,125,PB,CAJAZEIRAS,1295,1799035,1FC56910,20220928T083100,256655034138989892303107,20221002T080001,20221002T192620,352,313,259,28
19755,68,135,PB,CAJAZEIRAS,1309,1799175,434FFA24,20220928T080400,499079341676167373727941,20221002T080001,20221002T173242,335,294,250,24
19755,68,143,PB,CAJAZEIRAS,1333,1799144,434FFA24,20220928T093100,054635753032898562321083,20221002T080001,20221002T190922,388,333,284,19
19798,29,14,PB,CAMALAÚ,1120,1668454,36893C31,20220923T115600,102223611805212879347401,20221002T080001,20221002T190644,347,306,272,16
19798,29,143,PB,CAMALAÚ,1120,1675601,36893C31,20220923T120300,627475328657182253088685,20221002T080001,20221002T183343,340,298,260,26
19798,29,2,PB,CAMALAÚ,1139,1674049,0DADBEFC,20220923T114300,839596057283645678034199,20221002T080001,20221002T193742,344,301,265,18
19968,55,55,PB,MARCAÇÃO,1031,2210196,33CE4CA8,20220916T090100,261916162926540841280327,20221002T080001,20221002T200241,370,319,276,23
19968,55,81,PB,MARCAÇÃO,1031,2209503,E817964B,20220916T084400,282118950304025804484032,20221002T083116,20221002T193911,370,326,291,22
2046,31,781,AM,CAREIRO DA VÁRZEA,1171,1798423,F14409EE,20220922T083700,506682805639119675870805,20221002T070001,20221002T184719,432,353,270,68
2054,42,26,AM,ATALAIA DO NORTE,1120,1291148,DB182B75,20220926T101900,445394249898563548420848,20221002T060001,20221002T150331,316,254,252,1
2070,35,15,AM,AUTAZES,1139,1787295,ERROR,20220921T102900,454021071243219995067880,20221002T072042,20221002T183615,504,400,301,75
2070,35,155,AM,AUTAZES,1465,1797072,7DADF48F,20220921T102300,666142658159008971296395,20221002T072047,20221002T175132,395,357,331,15
2070,35,25,AM,AUTAZES,1031,1787902,3165E4BF,20220921T103600,413617103190054355127551,20221002T071210,20221002T192413,508,387,280,68
2070,35,5,AM,AUTAZES,1040,1789537,D6DE28A0,20220921T101200,787354333604960395268475,20221002T070001,20221002T192418,560,398,252,125
2070,35,6,AM,AUTAZES,1040,1787723,D6DE28A0,20220921T101900,009576660726671613482908,20221002T070049,20221002T184851,561,411,253,132
2070,35,92,AM,AUTAZES,1406,1789050,37DA62F9,20220921T101000,878263726998915002074693,20221002T074414,20221002T184350,402,355,286,64
20516,76,401,PB,JOÃO PESSOA,1708,2169256,1189E68C,20220920T103400,497164964488901476516363,20221002T080001,20221002T171111,406,367,253,77
2119,26,1,AM,BARREIRINHA,1392,1614235,48C8BE9F,20220924T112100,910871028110494243020603,20221002T070001,20221002T190439,411,318,279,29
2119,26,12,AM,BARREIRINHA,1104,1613610,D484CF28,20220924T112100,264306556812842262902785,20221002T070001,20221002T180448,342,290,260,19
2119,26,19,AM,BARREIRINHA,1104,1614398,D484CF28,20220924T123600,001780069086139137969803,20221002T070134,20221002T170203,341,276,250,14
2119,26,2,AM,BARREIRINHA,1392,1616043,48C8BE9F,20220924T115000,395619612658171918282087,20221002T070001,20221002T180318,399,316,267,31
2119,26,21,AM,BARREIRINHA,1350,1614636,D484CF28,20220924T110700,931073182079754337094699,20221002T070717,20221002T163537,395,312,261,37
2119,26,22,AM,BARREIRINHA,1350,1613646,9B79EA07,20220924T112100,981578342703569228843242,20221002T070001,20221002T164508,393,316,251,40
2119,26,27,AM,BARREIRINHA,1384,1614095,9B79EA07,20220924T122400,739053641578632805051467,20221002T070001,20221002T174141,426,352,285,48
2119,26,28,AM,BARREIRINHA,1384,1614893,9B79EA07,20220924T123000,931073957398647092076957,20221002T070001,20221002T191336,433,342,293,27
2119,26,3,AM,BARREIRINHA,1392,1613797,48C8BE9F,20220924T115700,769356097695033359149249,20221002T070002,20221002T174703,408,318,276,29
2119,26,32,AM,BARREIRINHA,1279,1623248,9B79EA07,20220924T125100,193699624924153150492035,20221002T070001,20221002T175700,370,292,276,4
2119,26,33,AM,BARREIRINHA,1287,1613846,583822AF,20220924T110800,032083574616923571247068,20221002T070001,20221002T194532,452,390,352,33
2119,26,36,AM,BARREIRINHA,1384,1616021,583822AF,20220924T113100,971477844410646091784571,20221002T070001,20221002T164715,429,341,296,31
2119,26,38,AM,BARREIRINHA,1350,1612806,583822AF,20220924T114300,981578078811884655185396,20221002T070001,20221002T163340,392,316,276,23
2119,26,39,AM,BARREIRINHA,1350,1614644,583822AF,20220924T114800,345114545447590645915604,20221002T070001,20221002T172639,389,313,260,30
2119,26,4,AM,BARREIRINHA,1392,1615990,48C8BE9F,20220924T120300,375417810656025634652514,20221002T070001,20221002T181901,410,334,283,30
2119,26,40,AM,BARREIRINHA,1384,1613665,583822AF,20220924T115500,617841890374744528783201,20221002T070001,20221002T182927,433,354,300,35
2119,26,42,AM,BARREIRINHA,1384,1614402,583822AF,20220924T120800,829962322695829817041919,20221002T070346,20221002T181851,415,362,317,24
2119,26,44,AM,BARREIRINHA,1350,1615002,52D00D6B,20220924T112300,698649419489410208527300,20221002T070001,20221002T170215,388,309,261,28
2119,26,45,AM,BARREIRINHA,1384,1614698,52D00D6B,20220924T113000,254205083645853353065007,20221002T070030,20221002T185422,421,339,301,20
2119,26,47,AM,BARREIRINHA,1350,1615368,52D00D6B,20220924T110900,728952773892685732397159,20221002T070001,20221002T164804,387,301,258,32
2119,26,5,AM,BARREIRINHA,1350,1614360,48C8BE9F,20220924T121000,991679548418524371532553,20221002T070001,20221002T172831,407,297,251,29
2119,26,52,AM,BARREIRINHA,1350,1615320,52D00D6B,20220924T120200,537033100373111787051844,20221002T070001,20221002T173410,385,320,274,27
2119,26,54,AM,BARREIRINHA,1350,1612795,45B2A8BE,20220924T111000,062386857987486196655175,20221002T070001,20221002T163357,385,304,270,21
2119,26,55,AM,BARREIRINHA,1384,1614708,45B2A8BE,20220924T111600,112891013092955785962149,20221002T070001,20221002T175303,418,328,278,29
2119,26,6,AM,BARREIRINHA,1350,1614351,48C8BE9F,20220924T122200,345114001753107691152090,20221002T070026,20221002T172804,411,308,258,36
2119,26,60,AM,BARREIRINHA,1384,1613693,45B2A8BE,20220924T121900,052285056286210943516507,20221002T075807,20221002T195351,397,338,276,32
2119,26,62,AM,BARREIRINHA,1414,1618880,45B2A8BE,20220924T120500,688548324649474762676886,20221002T070001,20221002T195521,365,329,308,
2119,26,63,AM,BARREIRINHA,1414,1615126,45B2A8BE,20220924T121100,486528233829083212391270,20221002T070727,20221002T180358,313,276,257,1
2119,26,7,AM,BARREIRINHA,1392,1613557,48C8BE9F,20220924T122900,567336339875814251672123,20221002T070001,20221002T182341,409,311,272,29
2135,20,52,AM,BENJAMIN CONSTANT,1155,1291068,CE5658CB,20220928T094500,959809526486168347321961,20221002T060708,20221002T182621,401,289,275,2
2135,20,53,AM,BENJAMIN CONSTANT,1155,1286333,CE5658CB,20220928T095200,586172260449676406480758,20221002T060001,20221002T182629,396,296,278,8
2135,20,62,AM,BENJAMIN CONSTANT,1163,1271048,A1FBEC29,20220928T093900,990213632457395767261748,20221002T061645,20221002T192242,446,355,335,10
2135,20,67,AM,BENJAMIN CONSTANT,1155,1269888,048D61EA,20220928T103600,798293986519062615892733,20221002T060001,20221002T171447,344,294,282,2
2135,20,68,AM,BENJAMIN CONSTANT,1155,1288156,048D61EA,20220928T104700,353849653475789459020515,20221002T060001,20221002T161016,352,287,282,3
2135,20,88,AM,BENJAMIN CONSTANT,1236,1288240,924E1BA7,20220928T114600,182132625976659467699334,20221002T060245,20221002T201807,461,399,389,6
2135,20,95,AM,BENJAMIN CONSTANT,1155,1289912,ADB2F108,20220928T112700,555869733995918374808561,20221002T060001,20221002T165755,319,293,286,5
21679,37,90,PB,SANTA HELENA,1236,1799112,635FCD32,20220926T095400,083906718251133476685521,20221002T080001,20221002T184409,343,298,275,6
2178,15,14,AM,BORBA,1104,1788745,F303B33B,20220921T082800,664028172243165890629103,20221002T070001,20221002T204234,438,370,273,74
2178,15,29,AM,BORBA,1090,1769909,73FCE9D9,20220921T084100,108472235964294504730832,20221002T070001,20221002T180459,377,319,254,47
2178,15,30,AM,BORBA,1104,1789003,73FCE9D9,20220921T084800,189280397272860626090870,20221002T070001,20221002T213127,481,394,308,72
2178,15,43,AM,BORBA,1244,1789099,DAB401BD,20220921T084000,593321206658714374758949,20221002T070001,20221002T221532,489,442,423,4
2178,15,48,AM,BORBA,1244,1789586,B64D7985,20220921T085400,916553079596400724759548,20221002T070001,20221002T162613,289,263,257,2
2178,15,49,AM,BORBA,1236,1789831,B64D7985,20220921T090100,714533989676651996328035,20221002T070001,20221002T215837,451,367,327,26
2178,15,68,AM,BORBA,1236,1788944,CC37DD28,20220921T090000,391301690079260888880928,20221002T070001,20221002T202922,492,397,347,33
21911,40,44,PB,SÃO JOSÉ DE PIRANHAS,1244,1797659,8348E724,20220921T084700,991327719763606809415441,20221002T080001,20221002T181341,334,268,259,5
21911,40,46,PB,SÃO JOSÉ DE PIRANHAS,1244,1799658,8348E724,20220921T085400,132741072077625253466048,20221002T080001,20221002T180450,334,279,270,5
22411,18,92,PB,UMBUZEIRO,1228,1796941,B2888A2B,20220926T141000,210916064867149796043362,20221002T080001,20221002T195840,396,335,259,38
22411,18,97,PB,UMBUZEIRO,1228,1798379,B2888A2B,20220926T141600,200815602866555476765603,20221002T080001,20221002T194509,397,342,263,33
2291,11,70,AM,EIRUNEPÉ,1015,1269534,11B83EDF,20220928T103900,185836679206669245527644,20221002T060001,20221002T193038,492,341,256,53
23000,98,52,PE,QUIXABA,1031,1303197,EDE1B63C,20220927T090300,691820269531317421664741,20221002T080001,20221002T184422,386,312,263,31
23000,98,54,PE,QUIXABA,1031,1290522,EDE1B63C,20220927T091800,439294224005498947266416,20221002T080001,20221002T194413,389,323,275,35
23000,98,55,PE,QUIXABA,1031,1291991,940D8069,20220927T094700,833234838580094018744947,20221002T080001,20221002T201501,391,319,282,22
23000,98,61,PE,QUIXABA,1031,1303901,EDE1B63C,20220927T094400,661517199528713535057842,20221002T080001,20221002T182255,389,318,274,28
23000,98,65,PE,QUIXABA,1031,1290777,F2BB0080,20220927T093400,025153991371985138002858,20221002T080001,20221002T182601,391,317,277,30
23000,98,69,PE,QUIXABA,1031,1302945,F2BB0080,20220927T093900,065557470675379121144484,20221002T080001,20221002T183300,389,309,252,34
23000,98,75,PE,QUIXABA,1031,1302813,F2BB0080,20220927T095700,681719721037038812664237,20221002T080001,20221002T174509,389,291,253,27
23035,107,105,PE,AFRÂNIO,1112,1303304,AD7BE2C9,20220922T082100,487534126298587289669678,20221002T080001,20221002T191047,392,335,286,32
23035,107,20,PE,AFRÂNIO,1090,1318155,E0DFE9BE,20220922T105200,346120485480974258362175,20221002T080001,20221002T194618,408,322,263,46
23035,107,32,PE,AFRÂNIO,1066,1301832,A44C4651,20220922T112200,113897545759581586799595,20221002T080001,20221002T193452,333,297,256,22
23035,107,83,PE,AFRÂNIO,1112,1235740,A6A39E3F,20220922T085100,063392950020434861683570,20221002T080001,20221002T192904,388,334,287,22
23019,66,120,PE,AFOGADOS DA INGAZEIRA,1341,1303165,0978A47C,20220927T154700,872895106208764197122077,20221002T080001,20221002T195403,367,306,262,16
23043,71,210,PE,SANTA CRUZ DA BAIXA VERDE,1015,1241480,861130A3,20220924T130900,173777420941350631893099,20221002T080001,20221002T181348,359,312,252,38
23078,38,186,PE,ÁGUA PRETA,1228,1679573,5CE4D27B,20220926T094200,848293153296663876194339,20221002T080001,20221002T190515,388,323,252,47
