MUNICIPIO,ESTADO,POPULACAOESTIMADA,TOTALCOMPARECIMENTOS,VOTOSLULA,VOTOSBOLSONARO
SÃO PEDRO DA SERRA,RS,3117,2769,655,1702
SÃO PEDRO DO BUTIÁ,RS,2744,2222,816,1202
PARAÍ,RS,6577,4972,1057,3272
SÃO VALENTIM DO SUL,RS,2230,1853,385,1261
SÃO VALÉRIO DO SUL,RS,2635,1994,1190,694
PEDRO OSÓRIO,RS,8039,5422,3334,1415
SENTINELA DO SUL,RS,5290,3058,1437,1234
PEJUÇARA,RS,3900,2533,991,1346
PASSO FUNDO,RS,183300,120543,49690,57955
SÉRIO,RS,2399,1074,482,430
PINHEIRO MACHADO,RS,12939,7663,4610,1897
SINIMBU,RS,10315,6047,2761,2579
PIRATINI,RS,20225,11895,6911,3443
TIRADENTES DO SUL,RS,6928,3499,1839,1364
TRÊS PASSOS,RS,23467,15996,7122,7368
TRAVESSEIRO,RS,2379,1725,706,836
TRÊS FORQUILHAS,RS,3073,2391,1073,1046
PORTÃO,RS,28583,20870,7662,10859
PELOTAS,RS,339934,202448,100464,70522
TUPANCI DO SUL,RS,1723,1210,430,649
PORTO LUCENA,RS,5631,3235,1452,1435
UNIÃO DA SERRA,RS,1666,1280,256,880
VALE DO SOL,RS,10817,7071,3186,3047
PUTINGA,RS,4192,3011,613,2083
VALE REAL,RS,4741,4091,1342,2303
QUARAÍ,RS,22552,13663,6813,5644
VILA NOVA DO SUL,RS,4255,3375,1840,1103
RESTINGA SÊCA,RS,15595,9703,3969,4490
VITÓRIA DAS MISSÕES,RS,3652,2753,1394,1123
XANGRI-LÁ,RS,10602,9884,3131,5788
BOA VISTA DO SUL,RS,2663,2092,499,1321
PORTO ALEGRE,RS,1420667,854138,412553,323857
RIO PARDO,RS,37704,23165,12787,7837
DILERMANDO DE AGUIAR,RS,3129,2020,875,913
SÃO PEDRO DO SUL,RS,16613,11054,4612,4913
RIO GRANDE,RS,194351,117686,68808,33485
ROCA SALES,RS,9922,6741,2122,3740
CAPIVARI DO SUL,RS,3339,3018,1179,1458
RODEIO BONITO,RS,5698,4351,2053,1958
NOVA CANDELÁRIA,RS,2739,2300,712,1307
FLORIANO PEIXOTO,RS,2148,1543,675,724
ROLANTE,RS,19213,13896,4721,7558
RONDA ALTA,RS,9654,6263,3246,2626
RONDINHA,RS,5674,3958,1653,1941
ESPERANÇA DO SUL,RS,3445,2423,1330,921
ROQUE GONZALES,RS,7297,4640,2148,2027
DOUTOR RICARDO,RS,2053,1713,475,1026
HERVEIRAS,RS,2825,2132,1303,674
ROSÁRIO DO SUL,RS,40509,23695,12063,9398
PRESIDENTE VARGAS,MA,9798,7728,6305,888
CARAÁ,RS,7131,4427,1833,1924
SANTO ANTÔNIO DA PATRULHA,RS,37910,27311,11085,12748
FAZENDA VILANOVA,RS,3068,2630,1042,1272
SANTA BÁRBARA DO SUL,RS,9122,5728,2136,3088
ITAARA,RS,4633,3552,1484,1704
SANTA CRUZ DO SUL,RS,115857,85765,31770,43070
VERA CRUZ,RS,22702,16967,7122,7969
VALE VERDE,RS,3227,2873,1290,1202
BENJAMIN CONSTANT DO SUL,RS,2256,1679,1021,582
SANTANA DA BOA VISTA,RS,8599,5084,2428,1867
MAÇAMBARÁ,RS,4415,2790,1302,1209
DOM PEDRO DE ALCÂNTARA,RS,2728,2387,860,1184
SANTA MARIA,RS,263403,165081,72821,72215
SANT'ANA DO LIVRAMENTO,RS,83479,52125,28430,18225
UNISTALDA,RS,2392,2123,972,956
SANTA ROSA,RS,64113,45948,14618,27253
TUPARENDI,RS,8793,7478,2085,4750
SANTA VITÓRIA DO PALMAR,RS,31183,17803,10313,5034
PRIMEIRA CRUZ,MA,11999,7775,6358,897
TURUÇU,RS,3829,2787,869,1494
SANTIAGO,RS,49558,30270,12853,14193
CRISTAL DO SUL,RS,2967,2133,1126,795
MUITOS CAPÕES,RS,2969,2481,780,1458
NOVA RAMADA,RS,2461,1731,636,903
SANTO ANTÔNIO DAS MISSÕES,RS,11863,6531,3731,2096
JARI,RS,3692,2364,1246,794
SANTO AUGUSTO,RS,13622,8712,4011,3941
UBIRETAMA,RS,2440,1650,453,1001
SANTO CRISTO,RS,14280,11051,4465,5430
BARRA DO QUARAÍ,RS,3776,1889,1020,728
URUGUAIANA,RS,123743,63515,21917,34825
CERRITO,RS,6629,4377,2368,1366
SÃO FRANCISCO DE ASSIS,RS,19523,11808,6144,4278
SÃO BORJA,RS,61834,36251,19385,13618
SÃO FRANCISCO DE PAULA,RS,21278,12797,5851,5292
NOVO CABRAIS,RS,3766,2634,1041,1330
SÃO GABRIEL,RS,57978,34341,16733,13950
SETE DE SETEMBRO,RS,2131,1536,741,636
SÃO JERÔNIMO,RS,20506,12467,6133,4651
TABAÍ,RS,4046,3260,1424,1582
SÃO JOSÉ DO NORTE,RS,24905,16743,8331,5466
SÃO JOSÉ DO OURO,RS,6973,4955,1470,2931
SENADOR SALGADO FILHO,RS,2861,2289,584,1478
RIACHÃO,MA,21016,11773,8050,2904
VESPASIANO CORRÊA,RS,1973,1890,297,1403
SÃO LEOPOLDO,RS,207721,131764,54968,61965
SÃO LOURENÇO DO SUL,RS,42339,28330,11979,12720
MONTE ALEGRE DOS CAMPOS,RS,3122,2741,951,1493
SÃO MARCOS,RS,19641,14031,2996,9083
CHUÍ,RS,5278,3340,1989,920
SÃO MARTINHO,RS,5853,4191,1407,2401
SÃO NICOLAU,RS,5909,3352,1884,1112
PASSA SETE,RS,4996,3163,1524,1286
SÃO PAULO DAS MISSÕES,RS,6690,4407,1880,2061
TOROPI,RS,3070,2147,804,1069
BALNEÁRIO PINHAL,RS,10517,7144,3154,3071
SÃO SEBASTIÃO DO CAÍ,RS,20359,14457,5029,7800
MAMPITUBA,RS,2926,2423,1244,922
SÃO JOSÉ DE RIBAMAR,MA,131379,95232,56572,28838
SÃO VALENTIM,RS,3919,2611,987,1405
SÃO SEPÉ,RS,23787,13519,7316,4738
ACEGUÁ,RS,4138,3040,1201,1576
ALMIRANTE TAMANDARÉ DO SUL,RS,2158,1670,619,857
ARROIO DO PADRE,RS,2734,2384,375,1785
SARANDI,RS,20415,14230,4934,7964
SAPUCAIA DO SUL,RS,122231,81983,39368,32944
BOA VISTA DO CADEADO,RS,2447,1745,554,1010
SEBERI,RS,10870,7680,3248,3747
SELBACH,RS,4773,3726,1046,2242
BOZANO,RS,2296,2044,702,1189
SERAFINA CORRÊA,RS,13463,10657,2619,6902
CANUDOS DO VALE,RS,1941,1626,876,571
SEVERIANO DE ALMEIDA,RS,3907,2909,1070,1445
ROSÁRIO,MA,37920,24773,17827,4756
CAPÃO DA CANOA,RS,37405,32515,10977,18040
COQUEIRO BAIXO,RS,1566,1045,197,746
SOBRADINHO,RS,14162,9052,3718,4269
CORONEL PILAR,RS,1658,1269,264,858
CRUZALTENSE,RS,2273,1661,513,985
TAPEJARA,RS,17500,13746,3051,9210
TAPERA,RS,10457,6779,2783,3382
SANTA CECÍLIA DO SUL,RS,1716,1568,466,930
JACUIZINHO,RS,2619,1689,912,636
LAGOA BONITA DO SUL,RS,2617,1919,996,760
TAQUARA,RS,53428,33413,10573,19323
TAQUARI,RS,25768,16308,6903,7731
MATO QUEIMADO,RS,1865,1345,609,576
SAMBAÍBA,MA,5792,4402,2998,1150
TENENTE PORTELA,RS,13906,8381,4382,3274
NOVO XINGU,RS,1858,1332,617,558
PAULO BENTO,RS,2090,1832,564,1050
TRAMANDAÍ,RS,39891,27020,10960,12735
PINHAL DA SERRA,RS,2058,1905,773,901
TRÊS COROAS,RS,22905,14887,4509,8743
QUATRO IRMÃOS,RS,1735,1409,523,775
ROLADOR,RS,2795,1700,862,649
SANTA MARGARIDA DO SUL,RS,2163,1946,930,785
TRIUNFO,RS,23976,17563,6514,8768
TUCUNDUVA,RS,5907,4045,1242,2469
SÃO JOSÉ DO SUL,RS,1899,1737,408,1043
SÃO PEDRO DAS MISSÕES,RS,1939,1322,667,566
TUPANCIRETÃ,RS,22556,13003,6218,5620
TIO HUGO,RS,2593,2194,860,1099
VACARIA,RS,59938,35681,10871,20863
VENÂNCIO AIRES,RS,64442,43953,15403,23592
PEDRAS ALTAS,RS,2546,1564,1006,418
VERANÓPOLIS,RS,23904,15684,3002,10783
VIADUTOS,RS,5663,3587,1096,2117
VICENTE DUTRA,RS,5569,2593,1103,1296
PALMARES DO SUL,RS,11423,8162,3445,3658
VICTOR GRAEFF,RS,3080,2124,696,1226
VIAMÃO,RS,253264,130401,64225,49022
TAVARES,RS,5160,3604,1596,1391
CAPÃO DO LEÃO,RS,23655,14501,7529,4964
SANTA LUZIA,MA,69306,33199,24630,6604
SALTO DO JACUÍ,RS,12154,5960,3015,2406
COTIPORÃ,RS,4577,2999,589,1982
COLNIZA,MT,27882,12440,3004,8656
COLÍDER,MT,30695,18005,3328,13331
CURVELÂNDIA,MT,4835,3465,1202,2002
GLÓRIA D'OESTE,MT,3124,2424,781,1466
NOVA BRASILÂNDIA,MT,4891,2785,1346,1156
NOVA SANTA HELENA,MT,3347,2271,625,1499
PARANATINGA,MT,20033,11203,3295,7166
SANTO ANTÔNIO DO LESTE,MT,3249,1827,642,1042
ARAPUTANGA,MT,15335,8743,2349,5617
ALTA FLORESTA,MT,49140,30687,8557,19745
SINOP,MT,105762,81895,18557,58474
JAURU,MT,10774,5048,1393,3282
RIO BRANCO,MT,5053,3324,1300,1710
SÃO JOSÉ DOS QUATRO MARCOS,MT,19001,10264,3026,6343
RONDOLÂNDIA,MT,3348,1907,804,968
SALTO DO CÉU,MT,3650,1987,648,1182
PONTES E LACERDA,MT,37910,23415,5367,16094
SÃO JOSÉ DO POVO,MT,3305,2114,883,1020
ÁGUA CLARA,MS,13183,8345,3428,4181
ALTO BOA VISTA,MT,5025,2933,716,2047
ALTO ARAGUAIA,MT,13790,8979,3188,5007
ALTO GARÇAS,MT,9132,6213,2324,3440
CANABRAVA DO NORTE,MT,5337,2598,785,1641
ALTO PARAGUAI,MT,8144,4645,2648,1599
SANTA CARMEM,MT,4319,2881,634,2063
NOVA MARINGÁ,MT,5554,3032,875,2012
AMAMBAI,MS,33426,20390,8616,10194
PARANHOS,MS,11092,5924,3161,2261
ANASTÁCIO,MS,22364,13545,6034,6364
NOVA GUARITA,MT,4877,2882,1017,1706
ANAURILÂNDIA,MS,8380,4700,2320,1897
SANTA RITA,MA,30882,19269,14539,3156
NOVA MARILÂNDIA,MT,2315,2046,779,1116
ANTÔNIO JOÃO,MS,8350,5899,2648,2730
PORTO ESTRELA,MT,4011,2401,1467,770
APARECIDA DO TABOADO,MS,19819,13819,5032,7221
ARAGUAINHA,MT,1117,833,465,314
TABAPORÃ,MT,10484,4808,1102,3385
JUARA,MT,32023,18149,4172,12672
AQUIDAUANA,MS,44920,26410,12259,11937
SÃO JOSÉ DO XINGU,MT,4198,2944,1224,1536
ARENÁPOLIS,MT,9869,6121,2371,3221
APIACÁS,MT,7926,4262,1557,2417
ARIPUANÃ,MT,19100,9349,2264,6510
CONFRESA,MT,21361,16157,4802,10371
BANDEIRANTES,MS,5888,4793,2072,2223
LAMBARI D'OESTE,MT,4870,3150,1393,1478
BARÃO DE MELGAÇO,MT,7619,5222,3093,1763
SANTO ANTÔNIO DO LEVERGER,MT,19197,12920,6670,5216
SANTO ANTÔNIO DOS LOPES,MA,14225,11484,7908,2745
SANTO AFONSO,MT,2855,1743,717,901
BARRA DO BUGRES,MT,32490,17886,8475,7905
PLANALTO DA SERRA,MT,2734,2030,992,885
NOVA MONTE VERDE,MT,8133,4444,1220,2925
BARRA DO GARÇAS,MT,53243,34481,12771,18652
BATAGUASSU,MS,18687,14097,5748,6768
NOVA BANDEIRANTES,MT,12742,6608,1255,4958
BATAYPORÃ,MS,10564,5813,2572,2627
NOVA ANDRADINA,MS,43495,26645,10575,13500
SÃO PEDRO DA CIPA,MT,4028,2766,1230,1318
COTRIGUAÇU,MT,13740,6199,1755,3995
BELA VISTA,MS,22868,11946,4904,6129
BONITO,MS,17275,13562,5113,7340
RIBEIRÃOZINHO,MT,2107,1674,770,771
BRASILÂNDIA,MS,12136,6443,2451,3296
BRASNORTE,MT,13975,8354,2229,5632
CAMPO NOVO DO PARECIS,MT,22322,19949,6180,12526
CAMAPUÃ,MS,13192,8577,3559,4253
CÁCERES,MT,84175,47576,21730,21725
CAMPO VERDE,MT,25924,24085,7158,15196
CLÁUDIA,MT,10670,6293,1534,4385
CARACOL,MS,5095,3329,1466,1677
CAMPO GRANDE,MS,724524,526659,176565,278595
CASTANHEIRA,MT,7808,4268,1378,2559
CAARAPÓ,MS,22723,16362,6137,9003
JANGADA,MT,8058,5584,3230,1963
CASSILÂNDIA,MS,20916,11383,3598,6252
JURUENA,MT,8731,4551,1240,3019
SÃO BENEDITO DO RIO PRETO,MA,17191,11878,9643,1550
CHAPADA DOS GUIMARÃES,MT,17377,12835,6127,5722
CORGUINHO,MS,4165,3056,1352,1384
MATUPÁ,MT,14243,9769,2525,6661
CORUMBÁ,MS,96373,52629,24073,22949
COXIM,MS,31816,19172,8298,9149
RIBEIRÃO CASCALHEIRA,MT,8677,5150,1658,3157
TAPURAH,MT,10478,6630,1536,4751
DIAMANTINO,MT,18428,12446,4527,7126
PONTAL DO ARAGUAIA,MT,4966,3804,1546,1962
DOM AQUINO,MT,8261,4850,1988,2430
SAPEZAL,MT,14254,12991,3898,8380
CAMPOS DE JÚLIO,MT,4770,4186,1176,2794
CUIABÁ,MT,526830,357547,127012,191998
SÃO BENTO,MA,37449,20868,15757,3574
FÁTIMA DO SUL,MS,18789,13071,5610,6025
CARLINDA,MT,12108,5836,2332,2980
DOURADOS,MS,181869,133843,46493,72596
GENERAL CARNEIRO,MT,4803,3117,1496,1425
FELIZ NATAL,MT,10279,4590,1559,2815
GLÓRIA DE DOURADOS,MS,9644,5413,2256,2616
DEODÁPOLIS,MS,11261,8798,3826,4075
NOVO MUNDO,MT,6725,3879,1106,2557
JARDIM,MS,23341,13510,4808,7510
GUIA LOPES DA LAGUNA,MS,10208,5559,2382,2650
GAÚCHA DO NORTE,MT,5816,3987,1231,2568
GUIRATINGA,MT,13883,6421,2808,3019
UNIÃO DO SUL,MT,3998,2255,741,1416
IGUATEMI,MS,14632,7811,2997,4242
NOVA LACERDA,MT,4949,3124,1144,1760
INOCÊNCIA,MS,7342,4622,1794,2293
NOVA UBIRATÃ,MT,7782,5931,1797,3793
ITAPORÃ,MS,18605,11302,3854,6452
BOM JESUS DO ARAGUAIA,MT,4520,3480,1328,1960
ITIQUIRA,MT,12159,6662,2472,3572
SERRA NOVA DOURADA,MT,1349,1156,374,724
IVINHEMA,MS,20567,15904,5896,8504
NOVO SANTO ANTÔNIO,MT,2110,1290,472,723
JACIARA,MT,24945,15657,4687,9593
NOVA NAZARÉ,MT,2745,1794,737,894
JARAGUARI,MS,5577,4085,1889,1771
SANTA CRUZ DO XINGU,MT,2116,1320,419,821
CONQUISTA D'OESTE,MT,3106,2163,590,1442
JATEÍ,MS,3808,3373,1537,1527
VALE DE SÃO DOMINGOS,MT,2873,1940,468,1365
LADÁRIO,MS,17906,10347,4732,4566
SANTA RITA DO TRIVELATO,MT,2478,1658,522,1032
LUCIARA,MT,2405,1672,739,836
MARACAJU,MS,30912,22252,7072,13484
SORRISO,MT,55134,51114,13248,35104
VILA BELA DA SANTÍSSIMA TRINDADE,MT,13886,7709,3252,3863
ITANHANGÁ,MT,4703,3847,801,2922
MIRANDA,MS,23965,14654,8380,5194
SÃO DOMINGOS DO MARANHÃO,MA,32557,21641,13955,5795
NAVIRAÍ,MS,43391,27901,9124,16195
NIOAQUE,MS,15203,8097,3692,3813
NOBRES,MT,14862,9155,2833,5659
NORTELÂNDIA,MT,6237,3762,1775,1600
NOSSA SENHORA DO LIVRAMENTO,MT,12386,9933,6253,2897
VÁRZEA GRANDE,MT,230307,147095,57497,75548
PARANAÍBA,MS,38969,23502,9219,11266
PEDRO GOMES,MS,8307,4372,2002,2063
POCONÉ,MT,31118,18302,11240,5830
SÃO FÉLIX DE BALSAS,MA,4398,3059,2223,626
PONTE BRANCA,MT,1794,1458,843,504
PORTO DOS GAÚCHOS,MT,6116,2825,711,1928
PONTA PORÃ,MS,72207,53272,18938,28696
PORTO MURTINHO,MS,14861,5620,2596,2697
POXORÉU,MT,17592,9985,4579,4467
RIBAS DO RIO PARDO,MS,19159,10282,4387,4865
RIO BRILHANTE,MS,26560,19499,7852,10106
RIO NEGRO,MS,4961,3046,1338,1399
RIO VERDE DE MATO GROSSO,MS,18579,10754,4462,5493
ROCHEDO,MS,4346,3419,1399,1603
ROSÁRIO OESTE,MT,18031,9797,4949,4075
SÃO FRANCISCO DO MARANHÃO,MA,14194,7150,5811,722
RONDONÓPOLIS,MT,172783,128628,43158,74582
SIDROLÂNDIA,MS,38147,25667,10845,12603
TESOURO,MT,3109,2150,1075,849
TERENOS,MS,14458,10456,4669,4542
TORIXORÉU,MT,4101,2701,1200,1278
TRÊS LAGOAS,MS,85914,65729,24636,33397
ANGÉLICA,MS,7253,6470,3024,2788
ARAL MOREIRA,MS,9236,5866,2635,2882
SÃO JOÃO BATISTA,MA,18108,14296,11688,1684
ELDORADO,MS,11934,6451,2378,3433
MIRASSOL D'OESTE,MT,24538,14258,4197,8801
MUNDO NOVO,MS,15968,10748,3863,6025
DOIS IRMÃOS DO BURITI,MS,9350,6355,3853,1963
PEDRA PRETA,MT,15638,10694,4444,5304
JUTI,MS,5353,4166,2084,1793
SÃO FÉLIX DO ARAGUAIA,MT,10713,5177,1910,2902
TANGARÁ DA SERRA,MT,76657,52832,13407,34859
SANTA RITA DO PARDO,MS,7162,3781,1613,1721
SONORA,MS,12548,8424,3567,4269
VICENTINA,MS,5627,4684,2528,1632
JUSCIMEIRA,MT,11830,6925,2700,3667
ÁGUA BOA,MT,18991,14308,3081,10472
CANARANA,MT,17183,11774,2520,8650
NOVA XAVANTINA,MT,18670,11070,3328,6939
SANTA TEREZINHA,MT,7293,3512,1854,1359
SÃO JOÃO DOS PATOS,MA,23576,15223,11060,2801
SÃO JOSÉ DO RIO CLARO,MT,17345,8503,1937,6014
BERNARDO SAYÃO,TO,4518,2791,1278,1295
ABADIÂNIA,GO,12640,8672,2571,5214
ALEXÂNIA,GO,20033,16130,4884,9464
BONFINÓPOLIS,GO,6744,5525,2508,2359
ÁGUA LIMPA,GO,2074,1830,787,885
BURITI DO TOCANTINS,TO,8164,5194,2985,1810
CAMPOS VERDES,GO,6331,3114,1951,907
ALMAS,TO,7488,4073,2546,1108
CASEARA,TO,4667,3043,1815,1054
ALOÂNDIA,GO,2065,1687,705,789
CEZARINA,GO,7361,5633,2256,2751
ALTO PARAÍSO DE GOIÁS,GO,6638,5294,3064,1758
COLINAS DO SUL,GO,3856,2539,1602,697
ALVORADA,TO,7976,5705,2491,2772
COMBINADO,TO,4878,3003,1465,1285
ALVORADA DO NORTE,GO,8217,5105,2448,2126
DIVINÓPOLIS DO TOCANTINS,TO,6359,4353,2507,1513
ANANÁS,TO,9358,5789,3332,1977
EDEALINA,GO,3718,2475,913,1357
EDÉIA,GO,10251,8214,3328,4142
FAINA,GO,6918,4757,2544,1838
ANÁPOLIS,GO,325544,222536,59907,135206
GOIANORTE,TO,5221,3400,1755,1396
ITAPORÃ DO TOCANTINS,TO,2989,2248,1224,876
ANICUNS,GO,17705,11679,4301,6219
AMERICANO DO BRASIL,GO,4698,4423,1994,1929
SANCLERLÂNDIA,GO,7647,5864,2394,2930
GOUVELÂNDIA,GO,4507,2987,1720,987
ITAGUARI,GO,4254,3814,1902,1586
ITAUÇU,GO,8710,6366,2753,2934
APORÉ,GO,3554,2316,958,1131
MARIANÓPOLIS DO TOCANTINS,TO,4473,2733,1444,1067
ARAÇU,GO,3880,3107,1455,1315
MATRINCHÃ,GO,4325,2955,1433,1266
APARECIDA DE GOIÂNIA,GO,475303,262890,100800,128323
ARAGARÇAS,GO,17156,10527,4487,5167
BOM JARDIM DE GOIÁS,GO,8372,5171,2650,2144
MIMOSO DE GOIÁS,GO,2836,2518,1206,1046
RIO VERDE,GO,149382,112384,41086,60656
MONTIVIDIU,GO,9255,7112,2328,4272
ARAGUACEMA,TO,5423,3690,2250,1149
SÃO MATEUS DO MARANHÃO,MA,38045,21128,15212,4386
ARAGUAÇU,TO,8989,4999,1450,3183
NOVA ROSALÂNDIA,TO,3772,2212,1014,1031
NOVO PLANALTO,GO,3986,2576,1127,1207
PORANGATU,GO,39238,23948,10209,11636
ARAGUATINS,TO,25973,16820,9258,6028
ARAPOEMA,TO,6839,3693,1980,1407
PALESTINA DE GOIÁS,GO,3229,2773,1139,1450
ARAGUAÍNA,TO,115759,93068,36261,47803
ARRAIAS,TO,10626,5955,4051,1361
PEQUIZEIRO,TO,4799,3465,1920,1317
ARUANÃ,GO,6476,4339,2024,1988
ARAGUAPAZ,GO,7482,4962,2285,2235
AURILÂNDIA,GO,3719,2446,1287,957
PRAIA NORTE,TO,7060,4313,2794,1195
AURORA DO TOCANTINS,TO,3385,2444,1482,729
SÃO RAIMUNDO DAS MANGABEIRAS,MA,15962,11909,7842,3246
SAMPAIO,TO,3672,2822,1866,754
SANTA FÉ DE GOIÁS,GO,4594,3059,1367,1466
SANTA ROSA DO TOCANTINS,TO,4417,3363,2284,881
AXIXÁ DO TOCANTINS,TO,8917,7122,4084,2546
BABAÇULÂNDIA,TO,10372,5321,3419,1461
BALIZA,GO,3299,2168,1252,751
SÃO JOÃO DA PARAÚNA,GO,1699,1687,650,895
SÃO LUIZ DO NORTE,GO,4266,3648,1838,1526
SÃO MIGUEL DO PASSA QUATRO,GO,3680,2896,1281,1285
BELA VISTA DE GOIÁS,GO,20615,17495,6616,8601
SÃO VALÉRIO,TO,4885,2929,2025,699
BOM JESUS DE GOIÁS,GO,19574,13402,6024,6121
SÃO VICENTE FERRER,MA,19692,11728,9074,1689
BRAZABRANTES,GO,3142,2444,1014,1163
SIMOLÂNDIA,GO,6915,4243,2303,1475
SENADOR CANEDO,GO,70559,66611,27475,31208
BREJINHO DE NAZARÉ,TO,5295,3229,1679,1248
BRITÂNIA,GO,5073,3697,1432,1908
TERESINA DE GOIÁS,GO,2773,1965,1219,571
BURITI ALEGRE,GO,8287,6173,2684,2872
TROMBAS,GO,3537,2080,972,909
MONTIVIDIU DO NORTE,GO,4395,2868,1357,1308
CABECEIRAS,GO,6610,5355,2665,2191
TURVELÂNDIA,GO,3852,3175,1745,1179
CACHOEIRA ALTA,GO,8103,6067,2718,2752
GUARINOS,GO,2411,1870,1110,587
CAÇU,GO,10892,7961,2845,4334
ITARUMÃ,GO,5338,3573,1584,1645
CAIAPÔNIA,GO,15747,9818,3990,4988
DOVERLÂNDIA,GO,8344,4529,2016,2103
COCALZINHO DE GOIÁS,GO,14762,12152,4572,6277
PIRENÓPOLIS,GO,20460,16036,6538,7627
CALDAS NOVAS,GO,62204,49031,16101,27447
CAMPESTRE DE GOIÁS,GO,3411,2870,1310,1322
CAMPINORTE,GO,9697,6911,2370,3851
CAMPO ALEGRE DE GOIÁS,GO,5767,4158,1970,1776
CASTELÂNDIA,GO,3530,2329,1210,1009
CAMPOS BELOS,GO,18238,11070,6357,3659
JESÚPOLIS,GO,2201,1635,585,914
JARAGUÁ,GO,38968,26240,7727,15848
CARMO DO RIO VERDE,GO,8897,5588,2134,2991
APARECIDA DO RIO DOCE,GO,2702,2220,1049,956
CIDADE OCIDENTAL,GO,48589,35359,15150,16181
CATALÃO,GO,75623,57173,26897,24097
CATURAÍ,GO,4477,3564,1761,1399
PROFESSOR JAMIL,GO,3298,2384,1195,956
CAVALCANTE,GO,9875,5387,4134,766
PEROLÂNDIA,GO,2748,2330,1040,1102
CERES,GO,18637,13532,4463,7740
NOVA IGUAÇU DE GOIÁS,GO,2622,2077,979,954
DIVINÓPOLIS DE GOIÁS,GO,5344,3326,2048,955
CALDAZINHA,GO,3157,2560,1056,1154
COLINAS DO TOCANTINS,TO,29298,18451,7456,9553
CONCEIÇÃO DO TOCANTINS,TO,4402,2492,1718,524
GUARAÍTA,GO,2394,2188,997,989
CÓRREGO DO OURO,GO,2633,2349,636,1511
INACIOLÂNDIA,GO,5650,3657,2046,1248
CORUMBÁ DE GOIÁS,GO,9190,5605,2128,2798
SUCUPIRA DO NORTE,MA,10235,6221,4623,1195
CORUMBAÍBA,GO,8001,5294,2164,2575
SANTO ANTÔNIO DA BARRA,GO,4134,3164,1732,1199
COUTO MAGALHÃES,TO,4887,3433,2092,1140
TEREZÓPOLIS DE GOIÁS,GO,5620,4873,2008,2349
CRISTALÂNDIA,TO,6520,4336,2295,1724
UIRAPURU,GO,3021,2072,1116,782
BURITINÓPOLIS,GO,3442,2471,1217,921
CRISTALINA,GO,36614,26810,8817,15525
CRISTIANÓPOLIS,GO,3041,2943,996,1730
VILA BOA,GO,4198,3003,1842,884
CRIXÁS,GO,14547,9232,4892,3630
SANTA TEREZINHA DE GOIÁS,GO,11558,6126,3180,2463
CROMÍNIA,GO,3618,3153,1327,1457
VALPARAÍSO DE GOIÁS,GO,114450,72680,28979,35135
CUMARI,GO,3055,1973,1125,672
NOVO GAMA,GO,83599,40388,16787,19081
TASSO FRAGOSO,MA,6652,5528,3465,1677
ÁGUAS LINDAS DE GOIÁS,GO,131884,86451,38149,38972
DAMIANÓPOLIS,GO,3507,2826,1199,1203
AMARALINA,GO,3492,2404,1251,929
BONÓPOLIS,GO,3160,2508,1357,989
PORTEIRÃO,GO,3008,2667,1312,1148
DIANÓPOLIS,TO,18584,10142,6126,3044
DIORAMA,GO,2236,1853,684,950
SANTA RITA DO NOVO DESTINO,GO,3372,2205,1082,942
DOIS IRMÃOS DO TOCANTINS,TO,7060,3888,2404,1149
DUERÉ,TO,4489,2713,1558,902
SÃO PATRÍCIO,GO,2051,1891,588,1098
VILA PROPÍCIO,GO,5044,3985,1834,1801
TIMBIRAS,MA,26132,14824,11445,2144
ESTRELA DO NORTE,GO,3174,2359,1113,1012
FAZENDA NOVA,GO,6373,4047,1707,2026
JAUPACI,GO,2998,2396,1117,1067
IPIRANGA DE GOIÁS,GO,2813,2485,1013,1256
FILADÉLFIA,TO,7787,4996,2958,1621
GAMELEIRA DE GOIÁS,GO,3289,2623,1098,1219
FIRMINÓPOLIS,GO,10286,6620,2090,3976
CAMPO LIMPO DE GOIÁS,GO,5596,4832,1697,2701
LAGOA SANTA,GO,1225,1144,437,610
FLORES DE GOIÁS,GO,10382,4854,2574,1901
FORMOSA,GO,90212,59267,23297,29115
FORMOSO,GO,5241,3499,1758,1456
FORMOSO DO ARAGUAIA,TO,18225,10887,4787,5361
GOIANÁPOLIS,GO,11159,7704,2005,5063
GOIANDIRA,GO,4925,3518,1824,1313
GOIANÉSIA,GO,53806,43692,17030,22123
GOIÁS,GO,24472,14795,7855,5542
TIMON,MA,144333,96967,66012,21167
GOIATUBA,GO,31225,21188,7557,11231
GUAPÓ,GO,13586,9834,4529,4169
VARJÃO,GO,3649,3150,1139,1627
GUARANI DE GOIÁS,GO,4105,3415,2141,929
HEITORAÍ,GO,3556,2939,1293,1354
ITABERAÍ,GO,30609,24537,10964,11363
HIDROLINA,GO,4157,3010,1538,1239
IACIARA,GO,12674,6305,3495,2150
INHUMAS,GO,44983,32130,13195,14723
IPAMERI,GO,23114,15469,6682,7158
IPORÁ,GO,31060,18966,6997,9950
ISRAELÂNDIA,GO,2827,2136,1004,935
ITACAJÁ,TO,6386,4391,2666,1367
MOSSÂMEDES,GO,4954,3689,2014,1335
CACOAL,RO,76155,51082,11986,34681
ITAGUARU,GO,5467,4378,2226,1778
ITAGUATINS,TO,6074,3547,2231,1046
ITAJÁ,GO,5409,2684,1015,1397
ITAPACI,GO,16003,11843,5527,5189
